T,basis,m_type,x_w_loading,rho,phi,batches,iterations_per_batch,K,valid_replications,size_5,size_5_error_abs,mean,mean_error_abs,var,var_error_abs,q95,q95_error_abs,ks_stat,ks_p,smoothness,dimension,lower_bound,selected_K,upper_bound,bound_region
500,legendre,rough,1.0,0.99,0.5,10,30,1,300,0.07,0.020000000000000004,1.1124861763342715,0.11248617633427149,2.7411035116196416,0.7411035116196416,4.080051369357683,0.23859254866355917,0.03916430213880262,0.7316290906237304,2.0,1.0,4.728708045015879,8,22.360679774997898,below_lower_bound
500,legendre,rough,1.0,0.99,0.5,10,30,2,300,0.06,0.009999999999999995,1.1775172842513462,0.17751728425134616,2.7849958890165083,0.7849958890165083,4.493559108059474,0.6521002873653496,0.06084875378734744,0.20798645930019777,2.0,1.0,4.728708045015879,8,22.360679774997898,below_lower_bound
500,legendre,rough,1.0,0.99,0.5,10,30,4,300,0.04,0.010000000000000002,1.0229020353126594,0.02290203531265944,1.6580781904128803,0.3419218095871197,3.684497772649405,0.15696104804471922,0.04347978456408508,0.6062007880826645,2.0,1.0,4.728708045015879,8,22.360679774997898,below_lower_bound
500,legendre,rough,1.0,0.99,0.5,10,30,6,300,0.05,0.0,1.0661605127930476,0.06616051279304758,2.7614986387210396,0.7614986387210396,3.855058787101412,0.013599966407288111,0.03915734246727032,0.7318276204530307,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,10,30,8,300,0.08,0.03,1.113917522528667,0.11391752252866705,2.310469442067253,0.3104694420672529,4.483805117683964,0.6423462969898401,0.039407165317314696,0.7246855398700516,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,10,30,12,300,0.03666666666666667,0.013333333333333336,1.0742102129378197,0.07421021293781971,1.590274121786735,0.4097258782132649,3.4701620620051123,0.3712967586890117,0.0776021163342917,0.05109350534288282,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,10,30,16,300,0.056666666666666664,0.006666666666666661,1.2861572639108048,0.28615726391080476,3.281549839257996,1.281549839257996,4.253885525695111,0.4124267050009869,0.10392039880638804,0.002831852730485723,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,10,30,20,300,0.06333333333333334,0.013333333333333336,1.0987798136719047,0.09877981367190469,2.8139583086955304,0.8139583086955304,4.668010825505289,0.8265520048111648,0.04024303158678566,0.7005887145163945,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,10,30,30,300,0.07333333333333333,0.02333333333333333,1.2212429436133565,0.2212429436133565,2.7998658546429667,0.7998658546429667,4.905700468143637,1.064241647449513,0.08831356487326447,0.017420891883772147,2.0,1.0,4.728708045015879,8,22.360679774997898,above_upper_bound
500,legendre,rough,1.0,0.99,0.5,10,30,50,300,0.09333333333333334,0.043333333333333335,1.3349435514153432,0.33494355141534315,3.931693680143759,1.9316936801437592,5.775160477523843,1.9337016568297192,0.06593531426980992,0.14082162611593674,2.0,1.0,4.728708045015879,8,22.360679774997898,above_upper_bound
500,legendre,rough,1.0,0.99,0.5,10,30,100,300,0.07666666666666666,0.026666666666666658,1.2191060617502292,0.21910606175022918,2.981163727833621,0.9811637278336209,4.702781233094647,0.8613224124005225,0.07665411940412817,0.055823554080059234,2.0,1.0,4.728708045015879,8,22.360679774997898,above_upper_bound
500,legendre,rough,1.0,0.99,0.5,10,30,150,300,0.09,0.039999999999999994,1.2571508615168405,0.2571508615168405,3.235057665276338,1.2350576652763379,5.789867964019457,1.9484091433253332,0.0669287023351226,0.13001035151025875,2.0,1.0,4.728708045015879,8,22.360679774997898,above_upper_bound
